marker_rank,gene,combined_score,expression,specificity,log2_fc_vs_others,z_score,gini_specificity,pct_total_expression,rank_among_types,is_top_expressed,max_other_expression,mean_other_expression
128,FNBP1,0.0035923608,0.0044235773,1.2526201,1.3412393,1.7818569,0.35550476805486464,26.576164,1,1,0.0035314597,0.0017459039
129,P2RY8,0.0035361531,0.0015337062,9.030457,5.9597454,2.6295679,0.8493358393970254,89.890114,1,1,0.00016983696,2.464213e-05
130,NLRC5,0.0035061026,0.0014338898,10.532496,4.4855533,2.6349127,0.717710574635666,76.192085,1,1,0.0001361395,6.400724e-05
131,ZFP36L2,0.0035028183,0.004290431,1.2623991,2.6571233,1.9896777,0.6537618319246377,47.399036,1,1,0.0033986329,0.000680185
132,CD55,0.0034592457,0.002091,4.229678,3.4923353,2.5480852,0.6717468218587135,61.65175,1,1,0.0004943638,0.00018580447
133,ZAP70,0.0034456179,0.0013308475,12.316984,6.3491507,2.6371763,0.8541550576155417,92.09256,1,1,0.00010804969,1.632454e-05
134,ISG20,0.0034290142,0.0007184408,117.25646,8.574755,2.6456394,0.8668913089275712,98.19732,1,1,6.1269893e-06,1.884125e-06
135,LITAF,0.0034180095,0.002055668,4.2736597,3.803661,2.5680704,0.7159904216759161,66.60976,1,1,0.00048100873,0.00014720976
136,RUNX1,0.0033278472,0.0046348046,1.0503539,2.777018,1.7883456,0.7298581040417382,49.474323,1,1,0.0044126124,0.0006761852
137,NOL4L,0.003286955,0.0020956872,3.7991455,3.0308263,2.5464187,0.5768918386653854,53.864746,1,1,0.00055162056,0.00025642282
138,NR4A3,0.0031218308,0.0009162295,29.182388,7.3227396,2.6442354,0.8622614083606022,95.8107,1,1,3.139656e-05,5.7231155e-06
139,NIBAN1,0.0031180002,0.0021210334,3.3494017,4.359342,2.5303984,0.8017801744025743,74.56901,1,1,0.00063325727,0.00010333664
140,FNDC3B,0.0030778525,0.0027576128,2.0530138,2.0210435,2.3020341,0.43124677176784365,36.70184,1,1,0.0013432022,0.00067942025
141,AHNAK,0.003023956,0.0016261424,5.421095,4.4651885,2.590683,0.7873585271322174,75.93509,1,1,0.00029996558,7.3621115e-05
142,EZR,0.003022811,0.0021790366,3.0037189,4.387739,2.500483,0.8120755365544434,74.94047,1,1,0.00072544615,0.00010409335
143,DOCK10,0.0029998058,0.006034496,0.6439627,0.3905656,0.45778605,0.24237308290525317,15.773334,3,0,0.009370878,0.0046032974
144,ALOX5AP,0.0029868756,0.00056497194,196.70343,10.426932,2.6457164,0.8737355915486618,99.494194,1,1,2.8721017e-06,4.1030026e-07
145,SPON2,0.0029680368,0.0007625935,48.01027,7.931674,2.645221,0.8652387765704803,97.21299,1,1,1.5883867e-05,3.1232555e-06
146,TNFRSF10B,0.0029553387,0.0013654495,7.7091184,4.9163303,2.6248238,0.7910222516452119,81.18127,1,1,0.00017712126,4.5218057e-05
147,PCED1B-AS1,0.0029391677,0.0007725491,43.90306,8.263556,2.6450741,0.8694325277582786,97.77298,1,1,1.7596602e-05,2.5138002e-06
148,NFE2L2,0.0029157335,0.0019540093,3.446779,2.1079268,2.6190825,0.30642179982574413,38.11178,1,1,0.0005669087,0.00045329126
149,PRDM1,0.0028964342,0.0017649361,4.1608357,4.653715,2.5707593,0.8120528196535437,78.241585,1,1,0.00042417817,7.011654e-05
150,IFI16,0.00285798,0.0032682698,1.3975868,3.045933,2.0838902,0.7178493309806184,54.124855,1,1,0.0023385093,0.00039573145
151,MAML2,0.0027464253,0.0054491153,0.655351,0.2002955,0.22740476,0.15705666685133235,14.099191,5,0,0.008314804,0.004742759
152,STK10,0.0027315337,0.0017038145,3.9688447,3.606378,2.5712974,0.6673448874695627,63.502632,1,1,0.00042929727,0.00013989238
153,NEDD9,0.002665721,0.0013435096,6.2728434,3.9427981,2.593958,0.7129870000002716,68.71933,1,1,0.00021417862,8.736547e-05
154,ABCB1,0.0026624277,0.0009092708,17.691916,6.3691616,2.641966,0.8436521577509175,92.193,1,1,5.1394607e-05,1.0999696e-05
155,HSP90AA1,0.002630648,0.004369488,0.82585704,1.0434515,1.3048579,0.2915432005005356,22.747139,2,0,0.005290853,0.0021199242
156,PTK2B,0.0025942642,0.0012589925,6.850581,4.1685033,2.6201363,0.7078424281366555,71.980156,1,1,0.00018377883,7.001288e-05
157,CHST11,0.0025868139,0.0050176363,0.67454976,1.041813,0.7951078,0.4135450754632389,22.727186,3,0,0.0074384967,0.0024371496
158,CYBA,0.0025679686,0.0016920769,3.5614612,3.8976073,2.5151885,0.7619955172420698,68.042076,1,1,0.0004751074,0.00011353324
159,NEAT1,0.0025335227,0.0065767732,0.46994174,0.0034712462,0.0030300934,0.24600316279356452,12.5263405,4,0,0.01399487,0.006560968
160,MDFIC,0.0024930474,0.0013643132,5.2172503,4.233292,2.6004322,0.7439679866353892,72.87689,1,1,0.00026150033,7.2538e-05
161,SLA2,0.0024711092,0.0008176366,19.537624,6.3154006,2.6415508,0.8458695642374827,91.92054,1,1,4.184924e-05,1.0266706e-05
162,CD44,0.0024702507,0.0022187782,2.044505,3.2343843,2.3391976,0.7187799628181137,57.34631,1,1,0.0010852398,0.00023575833
163,NLRP1,0.002448072,0.0014999834,4.1144304,4.8130918,2.5676897,0.8236815749975941,80.06357,1,1,0.00036456637,5.3358144e-05
164,NPC1,0.0024338632,0.0019970918,2.3828,2.0592277,2.3930676,0.4116832149417391,37.31885,1,1,0.00083812803,0.00047919102
165,HLA-E,0.0024310735,0.0020633957,2.248491,3.4401705,2.3877857,0.739354560598573,60.79337,1,1,0.00091768004,0.00019010248
166,B4GALT1,0.0023975205,0.0021952845,1.980595,3.5342884,2.336018,0.7530777137358653,62.336887,1,1,0.0011083963,0.00018948018
167,RAB11FIP1,0.0023808782,0.0005406014,80.78789,8.349777,2.6455445,0.8668511481600434,97.8995,1,1,6.691514e-06,1.6569811e-06
168,CD3G,0.002367055,0.0007167819,26.176065,7.3998957,2.6438787,0.8642716951853355,96.020195,1,1,2.7383003e-05,4.2441065e-06
169,RNF213,0.0023142078,0.0022076576,1.8526942,2.2865345,2.3250308,0.4795951498578146,41.071632,1,1,0.001191593,0.00045249742
170,KLRK1,0.002313881,0.0011709746,6.214047,5.1179376,2.6128976,0.8207126918323047,83.223854,1,1,0.00018843982,3.3720466e-05
171,DPYD,0.00229452,0.0044184057,0.68086654,1.0047796,0.8795913,0.3602989764110129,22.27954,3,0,0.006489386,0.002201896
172,ITGB2,0.0022942924,0.0013159295,4.717186,4.9939165,2.5864058,0.8283979544152502,81.98913,1,1,0.00027896484,4.129647e-05
173,SP100,0.0022932915,0.0026318305,1.3901772,2.7336211,2.0165756,0.7006316505939278,48.722572,1,1,0.0018931618,0.00039569076
174,TGFB1,0.0022869462,0.0025058992,1.4908524,3.219074,2.1361496,0.7492224178862397,57.08652,1,1,0.0016808499,0.0002691074
175,GALNT3,0.0022755382,0.00094939134,9.988386,4.706493,2.6233673,0.7727470709081652,78.857956,1,1,9.504942e-05,3.636207e-05
176,LCP2,0.0022526798,0.001504744,3.4684954,3.9386792,2.5171292,0.7669876284878221,68.65792,1,1,0.00043383185,9.812997e-05
177,TXNIP,0.0022344477,0.0034086672,0.9261429,2.0559785,1.6085949,0.5279169050691951,37.266186,2,0,0.003680498,0.00081973465
178,CD53,0.002211089,0.0025877978,1.3500316,3.2403479,2.0459902,0.7686184098107425,57.44738,1,1,0.0019168422,0.0002738346
179,RPL7A,0.0021950095,0.0015894137,2.9789517,3.1033015,2.5071945,0.6155404295771105,55.110466,1,1,0.0005335479,0.00018494812
180,KCNQ5,0.0021874437,0.00297777,1.0846295,2.5710695,1.8232288,0.6726526380776383,45.914616,1,1,0.002745426,0.00050109724
181,MGAT5,0.002184,0.0034422108,0.88603365,1.163808,1.416528,0.31230264104939,24.246363,2,0,0.0038849663,0.0015363719
182,TCF7,0.0021643217,0.00082241546,12.896885,4.9357424,2.6384635,0.7580446971263246,81.38599,1,1,6.3768435e-05,2.6870965e-05
183,LINC00278,0.0021429525,0.002142841,1.7184235,2.4246457,2.1275928,0.6034435233262998,43.40678,1,1,0.0012469806,0.00039911567
184,SAMSN1,0.0021404892,0.0021078319,1.7607249,3.6079082,2.257419,0.7827273947414823,63.527214,1,1,0.0011971386,0.00017288093
185,TMSB10,0.002083593,0.0014577806,3.1757383,3.777164,2.5218296,0.7282563942381908,66.200035,1,1,0.00045903667,0.0001063291
186,SP140,0.002052223,0.0014820842,2.993577,4.0935163,2.504798,0.7791922543080887,70.91997,1,1,0.00049508794,8.681628e-05
187,LINC02384,0.0020436663,0.0005784126,33.23445,7.861913,2.6445673,0.8676974249405289,97.078964,1,1,1.7403907e-05,2.4862725e-06
188,NEK7,0.0020350541,0.0021713756,1.5528717,1.6584116,2.1779156,0.3583102324990206,31.079897,1,1,0.0013982967,0.000687865
189,ATP8A1,0.0020341435,0.0035020963,0.7875322,1.0390224,0.948968,0.4165727402522499,22.693235,2,0,0.0044469247,0.00170432
190,APBB1IP,0.001974835,0.0041935784,0.601465,2.071934,1.1121458,0.6831456361087521,37.5251,2,0,0.006972274,0.0009974025
191,PIK3CD,0.0019535727,0.0018024052,1.9560969,2.8998165,2.2125728,0.689254973302758,51.601704,1,1,0.0009214293,0.00024150188
192,FYB1,0.001948392,0.0038258715,0.66407186,2.210365,1.2323341,0.67716496677908,39.80009,2,0,0.0057612313,0.00082669273
193,PSMB9,0.0019464396,0.00063281716,20.667915,5.7540874,2.6412241,0.81874155946232,88.51903,1,1,3.0618237e-05,1.1725239e-05
194,IL15RA,0.0019319078,0.0006564816,17.969286,6.427841,2.6414108,0.8502704110566628,92.4808,1,1,3.653344e-05,7.625073e-06
