de_rank,gene,log2_fold_change,p_value,p_adjusted,neg_log10_pval,neg_log10_padj,regulation,mean_expr_this,mean_expr_other,pct_expressing_this,pct_expressing_other,pct_diff,cohens_d,is_significant,is_upregulated,is_downregulated
1393,KLHL6,0.5065338627532804,1.0,1.0,-0.0,-0.0,NS,0.5458916987474125,0.03935783599413216,6.25,0.5445544554455445,5.705445544554456,0.9018429994320469,0,0,0
1394,KLHL25,0.37523208801146934,1.0,1.0,-0.0,-0.0,NS,0.5183937255523275,0.14316163754085823,6.25,2.0297029702970297,4.22029702970297,0.37144020824984336,0,0,0
1395,KIF24,-0.050561878423591,1.0,1.0,-0.0,-0.0,NS,0.0,0.050561878423591,0.0,0.6930693069306931,-0.6930693069306931,-0.08359742946135376,0,0,0
1396,LAMA1,-0.17706685636414501,1.0,1.0,-0.0,-0.0,NS,0.0,0.17706685636414501,0.0,2.3267326732673266,-2.3267326732673266,-0.15413040840581335,0,0,0
1397,LAIR1,0.46249935298081757,1.0,1.0,-0.0,-0.0,NS,0.5342403987521152,0.0717410457712976,6.25,0.9900990099009901,5.25990099009901,0.6252041864495426,0,0,0
1398,LACC1,-0.0878799694971642,1.0,1.0,-0.0,-0.0,NS,0.0,0.0878799694971642,0.0,1.2871287128712872,-1.2871287128712872,-0.11406472474447128,0,0,0
1399,KYNU,-0.047635120822652116,1.0,1.0,-0.0,-0.0,NS,0.0,0.047635120822652116,0.0,0.594059405940594,-0.594059405940594,-0.0772093917503543,0,0,0
1400,ITGAX,-0.03778304872938922,1.0,1.0,-0.0,-0.0,NS,0.0,0.03778304872938922,0.0,0.49504950495049505,-0.49504950495049505,-0.07032836559999811,0,0,0
1401,ITGA8,-0.45161386108626456,1.0,1.0,-0.0,-0.0,NS,0.0,0.45161386108626456,0.0,6.237623762376238,-6.237623762376238,-0.25734547722960527,0,0,0
1402,ITGA7,-0.12455711441438097,1.0,1.0,-0.0,-0.0,NS,0.0,0.12455711441438097,0.0,1.7326732673267329,-1.7326732673267329,-0.13286388999512544,0,0,0
1403,ITGA2,-0.546259474486303,1.0,1.0,-0.0,-0.0,NS,0.0,0.546259474486303,0.0,7.277227722772277,-7.277227722772277,-0.2800100868274339,0,0,0
1404,ITM2A,-0.059692574335533884,1.0,1.0,-0.0,-0.0,NS,0.0,0.059692574335533884,0.0,0.8415841584158417,-0.8415841584158417,-0.09219062724506166,0,0,0
1405,LINC00298,-0.046610749771900606,1.0,1.0,-0.0,-0.0,NS,0.0,0.046610749771900606,0.0,0.6435643564356436,-0.6435643564356436,-0.0805745661441124,0,0,0
1406,LDB3,-0.5524539572080622,1.0,1.0,-0.0,-0.0,NS,0.0,0.5524539572080622,0.0,7.475247524752475,-7.475247524752475,-0.28442315583928096,0,0,0
1407,LCNL1,-0.13300744234821438,1.0,1.0,-0.0,-0.0,NS,0.0,0.13300744234821438,0.0,1.8316831683168315,-1.8316831683168315,-0.13612472102323803,0,0,0
1408,LCN12,-0.08207075300813657,1.0,1.0,-0.0,-0.0,NS,0.0,0.08207075300813657,0.0,1.1386138613861385,-1.1386138613861385,-0.10739513395484074,0,0,0
1409,LCAT,-0.0899182959314861,1.0,1.0,-0.0,-0.0,NS,0.0,0.0899182959314861,0.0,1.2871287128712872,-1.2871287128712872,-0.11427186300307564,0,0,0
1410,LAYN,-0.08135931106582404,1.0,1.0,-0.0,-0.0,NS,0.0,0.08135931106582404,0.0,1.188118811881188,-1.188118811881188,-0.10962253085148933,0,0,0
1411,LGI4,-0.2040773175567888,1.0,1.0,-0.0,-0.0,NS,0.0,0.2040773175567888,0.0,2.8712871287128716,-2.8712871287128716,-0.17173026331293872,0,0,0
1412,LGI1,-0.6736440249939561,1.0,1.0,-0.0,-0.0,NS,0.0,0.6736440249939561,0.0,9.207920792079207,-9.207920792079207,-0.3184328302901152,0,0,0
1413,LFNG,-0.06386135699700164,1.0,1.0,-0.0,-0.0,NS,0.0,0.06386135699700164,0.0,0.891089108910891,-0.891089108910891,-0.09480466020503017,0,0,0
1414,LENG1,-0.07991805787885696,1.0,1.0,-0.0,-0.0,NS,0.0,0.07991805787885696,0.0,1.1386138613861385,-1.1386138613861385,-0.10732505837335271,0,0,0
1415,TNFAIP8L3,-0.021816580954229062,1.0,1.0,-0.0,-0.0,NS,0.0,0.021816580954229062,0.0,0.297029702970297,-0.297029702970297,-0.054479224267666,0,0,0
1416,LIMS2,-0.09123670734544613,1.0,1.0,-0.0,-0.0,NS,0.0,0.09123670734544613,0.0,1.3366336633663367,-1.3366336633663367,-0.11627462929921052,0,0,0
1417,LIMS1,0.1949195127397545,0.7084055380753556,1.0,0.14971805230103977,-0.0,NS,2.0358987167648688,1.8409792040251143,25.0,25.14851485148515,-0.14851485148514953,0.061032367755627356,0,0,0
1418,LILRB1,0.47628043043674106,1.0,1.0,-0.0,-0.0,NS,0.48825177555266813,0.011971345115927047,6.25,0.1485148514851485,6.101485148514851,1.3603739021823282,0,0,0
1419,KCNQ5,-0.19221383226399746,0.8939547889315987,1.0,0.048684444754451,-0.0,NS,1.808846231845199,2.0010600641091965,18.75,23.66336633663366,-4.913366336633661,-0.053049587156965866,0,0,0
1420,KCNN3,-0.5798335974297925,1.0,1.0,-0.0,-0.0,NS,0.0,0.5798335974297925,0.0,7.920792079207921,-7.920792079207921,-0.2926648775500055,0,0,0
1421,KCNMB4,-0.5760446831111907,1.0,1.0,-0.0,-0.0,NS,0.0,0.5760446831111907,0.0,7.7227722772277225,-7.7227722772277225,-0.2887287360970096,0,0,0
1422,KCNK13,-0.07780244284389322,1.0,1.0,-0.0,-0.0,NS,0.0,0.07780244284389322,0.0,0.9900990099009901,-0.9900990099009901,-0.09985327979225522,0,0,0
1423,KCNJ16,-0.5111620456611531,1.0,1.0,-0.0,-0.0,NS,0.0,0.5111620456611531,0.0,7.376237623762376,-7.376237623762376,-0.2821749671722729,0,0,0
