de_rank,gene,log2_fold_change,p_value,p_adjusted,neg_log10_pval,neg_log10_padj,regulation,mean_expr_this,mean_expr_other,pct_expressing_this,pct_expressing_other,pct_diff,cohens_d,is_significant,is_upregulated,is_downregulated
1991,GLDN,-0.9304559940195332,5.429841059946444e-12,2.0623869990849215e-11,11.265212882712897,10.685629837696004,DOWN,0.08564714069063784,1.016103134710171,1.2690355329949239,13.276492082825822,-12.007456549830898,-0.39336655223665035,1,0,1
1992,RTL4,-0.9408044738951868,6.29728513931801e-12,2.3835004067523587e-11,11.20084664151948,10.62278476962312,DOWN,0.10057311052760554,1.0413775844227924,1.5228426395939088,13.580998781973202,-12.058156142379293,-0.39271645409783706,1,0,1
1993,CNTN2,-1.0037998229189347,2.8193319033059183e-11,1.0398387684254366e-10,10.54985379419248,9.98303399475071,DOWN,0.24751819839956338,1.251318021318498,3.807106598984772,16.138855054811206,-12.331748455826434,-0.38164949172223894,1,0,1
1994,FOLH1,-0.9115107580413591,1.8230741713349956e-12,7.073397098459257e-12,11.739195661818846,11.15037196006704,DOWN,0.0367450393627618,0.9482557974041208,0.5076142131979695,12.423873325213155,-11.916259112015185,-0.39949451542943887,1,0,1
1995,SLC5A11,-0.9351964623965708,2.554898525348003e-12,9.807367566273805e-12,11.592626344357676,11.008447547651635,DOWN,0.03441250068472989,0.9696089630813007,0.5076142131979695,12.241169305724727,-11.733555092526757,-0.39763273633274304,1,0,1
1996,TRIM59,-0.8987368798547161,8.59799155458449e-13,3.3539913001216972e-12,12.065602985806493,11.474438068239785,DOWN,0.015417624879171006,0.914154504733887,0.25380710659898476,12.241169305724727,-11.987362199125743,-0.4063858880231736,1,0,1
1997,KCNQ5,-1.2260597837438945,7.287535965770037e-10,2.528447975303226e-09,9.137419288878291,8.597145977871332,DOWN,1.0107528017203466,2.236812585464241,13.451776649746192,26.065773447015832,-12.61399679726964,-0.3414064297997032,1,0,1
1998,BMPR1B,-1.0409989127437842,9.17127691378998e-12,3.4412156877565526e-11,11.037570193446042,10.46328810591239,DOWN,0.16081803484665227,1.2018169475904366,2.284263959390863,14.616321559074299,-12.332057599683436,-0.39064312113193844,1,0,1
1999,TECPR2,-1.114299786830131,3.999704030062635e-11,1.4652046066134696e-10,10.397972144388605,9.834101724580476,DOWN,1.6182651817587728,2.7325649685889037,23.85786802030457,36.662606577344704,-12.804738557040135,-0.31971481570937216,1,0,1
2000,SPP1,-0.9309086259305206,3.571086953738195e-13,1.403008875851369e-12,12.44719957487893,11.852939581486908,DOWN,0.016656715006964664,0.9475653409374852,0.25380710659898476,12.606577344701583,-12.352770238102599,-0.41290222900662077,1,0,1
2001,SUN2,-1.0661443368531502,8.419143349106407e-12,3.169990495793978e-11,11.074732095873618,10.498942039873864,DOWN,0.4515516607983169,1.5176959976514672,6.598984771573605,20.706455542021924,-14.10747077044832,-0.3832651887634979,1,0,1
2002,CHRM3,-1.0418262351694039,3.9088493288993075e-12,1.4872862560750442e-11,11.40795106962627,10.827605435331957,DOWN,0.1310645877643897,1.1728908229337935,1.7766497461928936,14.250913520097441,-12.474263773904548,-0.3953980832026138,1,0,1
